名称,大类,中类,小类,地址,省,市,区,WGS84_经度,WGS84_纬度
寿康堂药店,医疗保健服务,医药保健销售店,药房,良乡东路昊天伟业嘉园东里,北京市,北京市,房山区,116.1545253,39.73321008
梅花庄卫生室,医疗保健服务,诊所,诊所,多宝路北150米,北京市,北京市,房山区,116.157906,39.73913158
良乡门诊,医疗保健服务,诊所,诊所,良乡东路昊天伟业家园东里1号楼底商,北京市,北京市,房山区,116.1557278,39.73187344
良乡福缘康药店,医疗保健服务,医药保健销售店,药房,良乡镇东关村伟业嘉园西里5号楼,北京市,北京市,房山区,116.1517489,39.73184423
张氏经络膏药艾灸馆,医疗保健服务,医疗保健服务场所,医疗保健服务场所,火车站北巷临22号附近,北京市,北京市,房山区,116.1497133,39.73988465
自愈力健康体验馆(伟业嘉园店),医疗保健服务,医疗保健服务场所,医疗保健服务场所,良乡东路附近,北京市,北京市,房山区,116.1556206,39.7314473
拱辰动物防疫站,医疗保健服务,动物医疗场所,动物医疗场所,多宝路北150米,北京市,北京市,房山区,116.157901,39.73897359
拱辰街道动物检疫报检点,医疗保健服务,动物医疗场所,动物医疗场所,多宝路北150米,北京市,北京市,房山区,116.157901,39.73897359
房山区农业局动物狂犬病免疫接种点,医疗保健服务,动物医疗场所,动物医疗场所,多宝路北150米,北京市,北京市,房山区,116.157901,39.73897359
北京理工大学良乡校区北校区校医院,医疗保健服务,综合医院,综合医院,良乡高教园区良乡东路北京理工大学良乡校区北校区,北京市,北京市,房山区,116.1634103,39.73215664
艾美口腔门诊,医疗保健服务,诊所,诊所,多宝路与文昌西路交叉口北150米,北京市,北京市,房山区,116.1602105,39.73915185
北京理工大学良乡校区北校区心理健康教育与咨询中心,医疗保健服务,医疗保健服务场所,医疗保健服务场所,良乡高教园区良乡东路北京理工大学良乡校区北校区北京理工大学良乡校区北校区校医院附近,北京市,北京市,房山区,116.1635166,39.73240781
兴民堂平价大药房,医疗保健服务,医药保健销售店,药房,良乡梅花庄,北京市,北京市,房山区,116.1600821,39.73902463
阳光世仁大药房(水碾屯店),医疗保健服务,医药保健销售店,药房,莲宝路10号院,北京市,北京市,房山区,116.1832368,39.73454773
宏福堂大药房(金地朗悦店),医疗保健服务,医疗保健服务场所,医疗保健服务场所,阜盛东街55号院4号楼,北京市,北京市,房山区,116.1859299,39.73486736
北京北康口腔医疗,医疗保健服务,专科医院,口腔医院,长阳金地朗悦阜盛东街55号院13号楼108,北京市,北京市,房山区,116.1860594,39.73355574
仁德益药店(益安分店),医疗保健服务,医药保健销售店,药房,阜盛东街60号院3号楼105,北京市,北京市,房山区,116.1841144,39.73221854
北京保宁堂低价大药房,医疗保健服务,医药保健销售店,药房,长阳镇牛家场社区卫生服务站附近,北京市,北京市,房山区,116.1966816,39.74101006
西沙屯村卫生室,医疗保健服务,诊所,诊所,长阳镇保合庄长保路观光采摘园南门,北京市,北京市,房山区,116.1995144,39.73871752
北京御和同欣大药房,医疗保健服务,医药保健销售店,药房,长阳镇朱岗子村,北京市,北京市,房山区,116.2158108,39.73258428
御美婷妇科调理,医疗保健服务,医疗保健服务场所,医疗保健服务场所,黄村镇三合庄北巷7号院,北京市,北京市,大兴区,116.3154543,39.73518265
儿童医院大兴院区(建设中),医疗保健服务,诊所,诊所,兴旺路与清源西路交会路口东南侧,北京市,北京市,大兴区,116.3124016,39.7397929
天祯堂大药房,医疗保健服务,医药保健销售店,药房,黄村镇兴业大街三合南里6号楼临1,北京市,北京市,大兴区,116.3190242,39.73488885
儿童医院大兴(建设中),医疗保健服务,医疗保健服务场所,医疗保健服务场所,兴旺路东150米,北京市,北京市,大兴区,116.3097184,39.74072183
郎记口腔诊所(总店),医疗保健服务,专科医院,口腔医院,富强路70号,北京市,北京市,大兴区,116.3240056,39.73603713
李氏正骨,医疗保健服务,专科医院,骨科医院,富强西路108号,北京市,北京市,大兴区,116.3214555,39.73593305
兴丰街道社区卫生服务中心,医疗保健服务,综合医院,卫生院,黄村镇富强路20号,北京市,北京市,大兴区,116.3285852,39.73604736
北京稻香村百联清城店,医疗保健服务,医疗保健服务场所,医疗保健服务场所,兴华大街27号百联清城购物中心B1层,北京市,北京市,大兴区,116.3255969,39.736665
大兴区清澄名苑社区卫生服务站,医疗保健服务,综合医院,卫生院,富强路88号,北京市,北京市,大兴区,116.322975,39.73604911
北京童仁医疗美容,医疗保健服务,专科医院,整形美容,富强西路20号附近,北京市,北京市,大兴区,116.3252428,39.73625773
维视力青少年视力康复中心,医疗保健服务,医疗保健服务场所,医疗保健服务场所,黄村南区富强路96号,北京市,北京市,大兴区,116.3244286,39.73642527
麦宠动物医院(贝珍爱分院),医疗保健服务,动物医疗场所,宠物诊所,富强西路104号底商(近清城华联清城南区清城北区),北京市,北京市,大兴区,116.3218706,39.73600224
专业祛除灰指甲,医疗保健服务,医疗保健服务场所,医疗保健服务场所,兴华大街富强西路清澄名苑(南区),北京市,北京市,大兴区,116.3205975,39.73614668
康安堂足疗SPA,医疗保健服务,医疗保健服务场所,医疗保健服务场所,黄村富强路137号,北京市,北京市,大兴区,116.3214983,39.7364729
大兴区富强西里社区卫生服务站,医疗保健服务,综合医院,卫生院,富强西里3号,北京市,北京市,大兴区,116.3279025,39.73798543
北京兴华阳光药店,医疗保健服务,医药保健销售店,药房,富强路105号,北京市,北京市,大兴区,116.3239577,39.73644218
北京益君安康药店,医疗保健服务,医药保健销售店,药房,兴华大街三段3号百联清城国际购物中心B1层,北京市,北京市,大兴区,116.3256308,39.73720587
易生康声波通络养生,医疗保健服务,医药保健销售店,医疗保健用品,兴华中路与兴华大街交叉口北100米,北京市,北京市,大兴区,116.3267285,39.73531699
芭比堂动物医院(清城分院),医疗保健服务,医疗保健服务场所,医疗保健服务场所,兴华中路34号(大兴医院旁),北京市,北京市,大兴区,116.3266359,39.73380735
双河南里中医门诊,医疗保健服务,诊所,诊所,黄村西大街65号15-20号1-2层19室(近阳光乐府北门),北京市,北京市,大兴区,116.3216985,39.73176608
特美健康文化活动中心,医疗保健服务,医疗保健服务场所,医疗保健服务场所,三中西巷康宁家具城,北京市,北京市,大兴区,116.3238954,39.73235679
世纪康华平价大药房,医疗保健服务,医药保健销售店,药房,富强路23号,北京市,北京市,大兴区,116.3285063,39.73641346
百瑞牡丹养生坊(黄村旗舰店),医疗保健服务,医疗保健服务场所,医疗保健服务场所,富强西路159号附近,北京市,北京市,大兴区,116.3202502,39.73639031
百卉蜂源蜂蜜鲜王浆花粉,医疗保健服务,医药保健销售店,医疗保健用品,三中巷与兴华大街交叉口东150米,北京市,北京市,大兴区,116.3277515,39.73223841
停车场富强西里社区卫生服务站西北,医疗保健服务,诊所,诊所,富强西里3号附近,北京市,北京市,大兴区,116.3282227,39.73834878
永民康平价大药房,医疗保健服务,医药保健销售店,药房,黄村富强路北侧23号,北京市,北京市,大兴区,116.3285113,39.73633246
清澄名苑社区残疾人康复服务站,医疗保健服务,医疗保健服务场所,医疗保健服务场所,富强路88号,北京市,北京市,大兴区,116.3229561,39.73603715
百花牌蜂产品(黄村专卖店),医疗保健服务,医药保健销售店,医疗保健用品,三中西巷与兴业大街交叉口南50米,北京市,北京市,大兴区,116.3201081,39.73156117
北京永民康医药技术有限公司第七零售药店,医疗保健服务,医药保健销售店,药房,黄村镇富强路9号1层9号,北京市,北京市,大兴区,116.3288026,39.73678885
北京嘉信普康大药房(第十分店),医疗保健服务,医药保健销售店,药房,黄村三中西巷18号,北京市,北京市,大兴区,116.3247904,39.73197011
大兴区黄村西里社区卫生服务站,医疗保健服务,综合医院,卫生院,黄村西里60号楼北侧,北京市,北京市,大兴区,116.3287822,39.73241842
北京仁和医院(黄村兴丰大街),医疗保健服务,综合医院,综合医院,兴丰大街三段1-1,北京市,北京市,大兴区,116.3320507,39.74060725
雅宁口腔,医疗保健服务,诊所,诊所,兴丰街道兴丰大街三段75号,北京市,北京市,大兴区,116.3330848,39.73697473
德医口腔(瑞康家园店),医疗保健服务,诊所,诊所,黄村镇龙河街41号瑞康家园东门,北京市,北京市,大兴区,116.3367525,39.7379898
中健医院,医疗保健服务,综合医院,综合医院,兴丰大街与富强路交叉口南100米,北京市,北京市,大兴区,116.3327907,39.73560944
中建医院门诊楼,医疗保健服务,综合医院,综合医院,兴丰大街8号附近,北京市,北京市,大兴区,116.3329813,39.73541011
北京同仁堂(大兴兴丰大街店),医疗保健服务,医药保健销售店,药房,兴丰大街三段143号,北京市,北京市,大兴区,116.3331314,39.7314833
中国建筑一局职工医院,医疗保健服务,综合医院,综合医院,富华巷15号,北京市,北京市,大兴区,116.3317356,39.73902103
康健堂(第十五药店),医疗保健服务,医药保健销售店,药房,兴丰大街19号,北京市,北京市,大兴区,116.3329998,39.73877768
京开口腔,医疗保健服务,专科医院,口腔医院,兴丰大街三段51号(仁和医院向南150米),北京市,北京市,大兴区,116.3328782,39.73805099
雅之孕产后恢复中心(富强路),医疗保健服务,医疗保健服务场所,医疗保健服务场所,富强路黄村中里1号楼底商,北京市,北京市,大兴区,116.3346464,39.73609592
北京兴隆安康诊所,医疗保健服务,诊所,诊所,黄村镇龙河街103号,北京市,北京市,大兴区,116.3376461,39.73387165
郎记口腔诊所(利民西巷),医疗保健服务,专科医院,口腔医院|医疗保健服务,利民西巷1号,北京市,北京市,大兴区,116.3337547,39.73394284
大兴区妇幼保健院(兴丰大街),医疗保健服务,专科医院,专科医院,黄村镇兴丰大街三段56号,北京市,北京市,大兴区,116.3338054,39.73554355
康聆声助听器(大兴店),医疗保健服务,医药保健销售店,医疗保健用品,兴丰北大街3段65号,北京市,北京市,大兴区,116.3330049,39.73753481
成人用品24小时无人售货,医疗保健服务,医药保健销售店,医疗保健用品,富强路36号附近,北京市,北京市,大兴区,116.3338661,39.73651332
姜氏老铺,医疗保健服务,医疗保健服务场所,医疗保健服务场所,黄村东里5号楼12号(龙河路),北京市,北京市,大兴区,116.3378944,39.73532702
灰指甲手足癣,医疗保健服务,医药保健销售店,医疗保健用品,兴丰大街8号附近,北京市,北京市,大兴区,116.3331399,39.73510485
金康健(大兴旗舰店),医疗保健服务,医疗保健服务场所,医疗保健服务场所,兴丰大街51号附近,北京市,北京市,大兴区,116.3330748,39.73768067
大康时代健康生活体验馆,医疗保健服务,医疗保健服务场所,医疗保健服务场所,清城南区起航双语幼儿园乐百佳超市旁,北京市,北京市,大兴区,116.3343194,39.73409377
奇正净士健康生活馆,医疗保健服务,医药保健销售店,医疗保健用品,黄村利民西巷11号,北京市,北京市,大兴区,116.3344491,39.73409052
兴优堂药房,医疗保健服务,医药保健销售店,药房,黄村镇利民西巷19号,北京市,北京市,大兴区,116.3344232,39.73391059
北京明仁康大药房(兴丰大街),医疗保健服务,医药保健销售店,药房,黄村兴丰北大街与富强路交叉口往北100米东侧,北京市,北京市,大兴区,116.3333931,39.73705414
喜来健生活健康馆(爱瀚福康店),医疗保健服务,医疗保健服务场所,医疗保健服务场所,富强路与老街交叉口南50米,北京市,北京市,大兴区,116.3360084,39.7360024
国珍健康生活馆(兴丰大街),医疗保健服务,医药保健销售店,医疗保健用品,兴丰大街三段61号,北京市,北京市,大兴区,116.3330089,39.7376158
